{30412,1,1,1,1,1,1,1,1,0,0,4},
{30412,0,0,1,1,1,1,1,0,0,0,5},
{30413,2,2,1,1,1,1,1,1,1,1,1},
{30413,1,1,1,1,1,1,0,0,0,0,2},
{30413,1,1,1,1,1,1,0,0,0,0,3},
{30413,1,1,1,1,1,1,1,1,1,1,4},
{30413,1,1,1,1,1,1,0,0,0,0,5},
{30414,0,0,1,1,1,1,1,0,0,0,1},
{30414,1,1,1,1,1,1,0,0,0,0,2},
{30414,0,1,1,1,1,1,0,0,0,0,3},
{30414,1,1,1,1,1,1,1,0,0,0,4},
{30414,1,1,1,1,1,1,1,0,0,0,5},
{30416,0,0,1,1,1,1,0,0,1,1,1},
{30416,1,1,1,1,1,1,0,0,0,0,2},
{30416,1,1,1,1,1,1,0,0,0,0,3},
{30416,1,1,1,1,0,0,0,0,1,1,4},
{30416,1,1,1,1,1,1,0,0,0,0,5},
{30117,1,1,1,1,1,1,1,0,0,0,1},
{30117,1,1,1,1,1,1,1,1,0,0,2},
{30117,1,1,2,2,1,1,1,1,0,0,3},
{30117,1,1,1,1,1,1,0,0,0,0,4},
{30117,1,1,1,1,1,1,1,0,0,0,5},
{30118,1,1,1,1,1,1,0,0,0,0,1},
{30118,1,1,1,1,1,1,1,1,0,0,2},
{30118,0,0,1,1,2,2,1,1,0,0,3},
{30118,2,2,2,2,1,1,0,0,0,0,4},
{30118,0,0,1,1,1,1,1,0,0,0,5},
{30119,0,0,1,1,1,1,1,0,0,0,1},
{30119,0,0,1,1,0,0,1,1,0,0,2},
{30119,1,1,0,0,1,1,0,0,0,0,3},
{30119,0,0,0,0,1,1,1,1,0,0,4},
{30119,3,3,1,1,0,0,0,0,0,0,5},
{30120,0,0,1,1,1,1,1,0,0,0,1},
{30120,0,0,1,1,0,0,1,1,0,0,2},
{30120,1,1,1,1,1,1,1,0,0,0,3},
{30120,0,0,3,3,1,1,0,0,0,0,4},
{30120,0,0,1,1,1,1,1,0,0,0,5},
{30220,1,1,3,3,1,1,1,0,0,0,1},
{30220,0,0,2,2,1,1,0,0,0,0,2},
{30220,1,1,1,1,1,1,2,2,0,0,3},
{30220,0,0,1,1,1,1,1,0,0,0,4},
{30220,1,1,1,1,1,1,1,0,0,0,5},
{30222,1,1,1,1,1,1,0,0,0,0,1},
{30222,0,0,1,1,1,1,1,0,0,0,2},
{30222,1,1,0,0,1,1,0,0,2,2,3},
{30222,0,0,2,2,1,1,1,0,0,0,4},
{30222,1,1,3,3,1,1,1,0,0,0,5},
{30224,1,1,1,1,1,1,0,0,0,0,1},
{30224,1,1,1,1,1,1,1,0,0,0,2},
{30224,2,2,1,1,1,1,1,1,0,0,3},
{30224,1,1,1,1,1,1,1,0,0,0,4},
{30224,1,1,1,1,1,1,1,0,0,0,5},
{30226,0,0,0,0,0,0,1,1,0,0,1},
{30226,1,1,1,1,0,0,1,1,1,1,2},
{30226,1,1,1,1,1,1,0,0,0,0,3},
{30226,1,1,0,0,1,1,1,0,0,0,4},
{30226,1,1,1,1,1,1,0,0,0,0,5},
{50101,0,0,0,0,0,0,0,0,0,0,1},
{50101,0,0,0,0,0,0,0,0,0,0,2},
{50101,0,0,0,0,0,0,0,0,0,0,3},
{50101,0,0,0,0,0,0,0,0,0,0,4},
{50101,0,0,0,0,0,0,0,0,0,0,5},
{50102,0,0,0,0,0,0,0,0,0,0,1},
{50102,1,1,1,1,0,0,0,0,0,0,2},
{50102,0,0,0,0,0,0,0,0,0,0,3},
{50102,1,1,1,1,0,0,0,0,0,0,4},
{50102,0,0,0,0,0,0,0,0,0,0,5},
{50201,0,0,0,0,0,0,0,0,0,0,1},
{50201,1,1,1,1,0,0,0,0,0,0,2},
{50201,0,0,0,0,0,0,0,0,0,0,3},
{50201,0,0,0,0,0,0,0,0,0,0,4},
{50201,0,0,0,0,0,0,0,0,0,0,5},
{50202,1,1,1,0,0,0,0,0,0,0,1},
{50202,1,1,1,1,1,1,0,0,0,0,2},
{50202,1,1,1,1,0,0,0,0,0,0,3},
{50202,0,0,1,1,0,0,0,0,0,0,4},
{50202,1,1,1,1,1,1,0,0,0,0,5},
{50203,0,0,1,1,0,0,0,0,0,0,1},
{50203,1,1,1,1,1,1,0,0,0,0,2},
{50203,1,1,1,1,1,1,0,0,0,0,3},
{50203,1,1,1,1,0,0,0,0,0,0,4},
{50203,1,1,1,1,1,1,0,0,0,0,5},
{50204,1,1,1,1,0,0,0,0,0,0,1},
{50204,1,1,1,1,1,1,0,0,0,0,2},
{50204,0,0,0,0,0,0,0,0,0,0,3},
{50204,1,1,1,1,0,0,0,0,0,0,4},
{50204,0,0,1,1,0,0,0,0,0,0,5},
{50205,1,1,1,1,0,0,0,0,0,0,1},
{50205,1,1,1,1,1,1,1,0,0,0,2},
{50205,1,1,1,1,1,1,0,0,0,0,3},
{50205,1,1,1,1,0,0,0,0,0,0,4},
{50205,0,0,1,1,0,0,0,0,0,0,5},
{50206,1,1,1,1,1,1,0,0,0,0,1},
{50206,0,0,1,1,1,1,1,0,0,0,2},
{50206,1,1,1,1,1,1,0,0,0,0,3},
{50206,1,1,1,1,1,1,1,0,0,0,4},
{50206,1,1,1,1,1,1,0,0,0,0,5},
{50207,0,0,1,1,0,0,0,0,0,0,1},
{50207,1,1,1,1,0,0,0,0,0,0,2},
{50207,0,0,0,0,0,0,0,0,0,0,3},
{50207,0,0,1,1,0,0,1,1,0,0,4},
{50207,0,0,1,1,1,1,0,0,0,0,5},
{50208,2,2,1,1,0,0,0,0,0,0,1},
{50208,0,0,1,1,1,1,0,0,0,0,2},
{50208,0,0,1,1,1,1,1,0,0,0,3},
{50208,0,0,0,0,3,3,0,0,0,0,4},
{50208,0,0,0,0,1,1,1,0,0,0,5},
{60001,0,0,0,0,0,0,0,0,0,0,1},
{60001,1,1,0,0,0,0,0,0,0,0,2},
{60001,1,1,0,0,0,0,0,0,0,0,3},
{60001,0,0,0,0,0,0,0,0,0,0,4},
{60001,0,1,1,1,1,0,0,0,0,0,5},
{60002,1,1,1,1,1,1,1,0,0,0,1},
{60002,1,1,1,1,0,0,1,1,0,0,2},
{60002,3,3,0,0,1,1,1,0,0,0,3},
{60002,0,0,1,1,1,1,1,0,0,0,4},
{60002,1,1,1,1,0,0,0,0,0,0,5},
{60003,1,1,1,1,1,1,1,0,0,0,1},
{60003,1,1,1,1,1,1,0,0,0,0,2},
{60003,1,1,1,1,1,0,0,0,0,0,3},
{60003,1,1,1,1,1,1,1,0,0,0,4},
{60003,1,1,1,1,0,0,0,0,0,0,5},
{60004,2,2,1,1,1,1,0,0,0,0,1},
{60004,0,0,1,1,1,1,1,0,0,0,2},
{60004,0,0,3,3,0,0,2,2,0,0,3},
{60004,2,2,1,1,1,1,1,0,0,0,4},
{60004,1,1,1,1,1,1,1,0,0,0,5},
{60005,1,1,1,1,1,1,1,0,0,0,1},
{60005,1,1,1,1,1,1,1,0,0,0,2},
{60005,0,0,1,1,1,1,0,0,0,0,3},
{60005,3,3,1,1,1,1,0,0,1,1,4},
{60005,1,1,0,0,1,1,0,0,0,0,5},
{60006,1,1,1,1,1,1,0,0,0,0,1},
{60006,1,1,0,0,1,1,0,0,0,0,2},
{60006,1,1,0,0,1,1,1,0,0,0,3},
{60006,0,0,1,1,1,1,1,0,0,0,4},
{60006,0,0,0,0,1,1,1,0,0,0,5},
{60007,1,1,1,1,1,1,0,0,0,0,1},
{60007,1,1,1,1,1,1,1,0,0,0,2},
{60007,1,1,1,1,1,1,1,0,0,0,3},
{60007,1,1,1,1,1,1,1,0,0,0,4},
{60007,1,1,1,1,1,1,1,0,0,0,5},
{60008,1,1,1,1,1,1,1,0,0,0,1},
{60008,1,1,1,1,1,1,0,0,1,1,2},
{60008,1,1,1,1,0,0,1,1,0,0,3},
{60008,1,1,1,1,1,1,1,0,0,0,4},
{60008,0,0,1,1,1,1,1,0,0,0,5},
{60009,0,0,1,1,1,1,1,1,0,0,1},
{60009,1,1,0,0,1,1,1,0,0,0,2},
{60009,1,1,1,1,1,1,1,0,0,0,3},
{60009,0,1,1,1,0,0,0,0,0,0,4},
{60009,1,1,0,0,1,1,0,0,0,0,5},
{60010,1,1,1,1,0,0,0,0,0,0,1},
{60010,0,0,0,0,1,1,0,0,0,0,2},
{60010,1,1,0,0,1,1,1,0,0,0,3},
{60010,2,2,0,0,0,0,0,0,0,0,4},
{60010,1,1,0,0,0,0,0,0,0,0,5},
